번호,사업명,발주기관,수요기관,예산액,예산(만원),예산(억),발주시기,계약방법,업종,재량여부,지역,담당자,연락처
R26DD20667157,서울구남초 급식실 전면개선공사,서울특별시교육청 서울특별시성동광진교육지원청,서울특별시교육청,887370000,88737,8.87,2026-02-25 13:30:22,제한경쟁,기타,일반경쟁,서울특별시,정소현,02-2286-3731
R26DD20667153,공검 화동리 아스콘 덧씌우기공사,경상북도 상주시,경상북도,65870000,6587,0.66,2026-02-25 13:29:49,수의계약,기타,재량계약,경상북도,채종규,054-537-6132
R26DD20667130,계룡산생태탐방원  숲 결혼식장 조성공사(전기),국립공원공단 중부지역본부,정부산하기관및위원회,226795000,22680,2.27,2026-02-25 13:21:26,제한경쟁,전기공사,일반경쟁,충청남도,박정구,043-716-1184
R26DD20667044,통영지점 전체 레이아웃 통신공사,중소기업은행,중소기업은행,42900000,4290,0.43,2026-02-25 11:32:19,지명경쟁,정보통신공사,소액수의,경상남도,오예나,02-729-7458
R26DD20667005,2026년 도로변 환경정비 공사(단가계약),부산광역시 금정구,부산광역시,50000000,5000,0.5,2026-02-25 11:22:13,수의계약,토목공사,소액수의,부산광역시,박소현,051-519-4637
R26DD20667003,[당진]지방도647호 대호지지구 배수시설 정비공사,충청남도 건설본부 건설사업부 북부사무소,충청남도,116390000,11639,1.16,2026-02-25 11:21:16,수의계약,기타,재량계약,충청남도,박준열,041-635-7415
R26DD20666893,2026년 하천시설물 정비공사(연간단가),서울특별시 구로구,서울특별시,794400000,79440,7.94,2026-02-25 10:23:41,제한경쟁,토목공사,일반경쟁,서울특별시,곽성훈,02-860-3154
R26DD20667333,황남 배동 관정 분기관 긴급설치공사 시행,경상북도 경주시 황남동,경상북도,936000,94,0.01,2026-02-25 14:16:03,수의계약,기타,소액수의,경상북도,박보령,054-779-8397
R26DD20667242,2026년 관내 포장도로 유지보수공사(연간단가),서울특별시 마포구,서울특별시,1800931000,180093,18.01,2026-02-25 13:50:30,제한경쟁,토목공사,일반경쟁,서울특별시,김영식,02-3153-9763
R26DD20667241,범서 척과 1178 구거정비공사,울산광역시 울주군,울산광역시,99130000,9913,0.99,2026-02-25 13:50:09,수의계약,기타,재량계약,울산광역시,박진형,052-204-1552
R26DD20667223,성산면 위촌리 116 일원 농로포장 정비공사,강원특별자치도 강릉시 농업기술센터,강원특별자치도,59400000,5940,0.59,2026-02-25 13:41:30,수의계약,토목공사,재량계약,강원특별자치도,김소현,033-640-5293
R26DD20667214,맨발길 조성사업(푸르네공원 외 1),경기도 양주시,경기도,221695000,22170,2.22,2026-02-25 13:40:19,수의계약,기타,일반경쟁,경기도,정찬호,031-8082-7311
R26DD20666798,본관동 3층 환경개선 통신공사,한국원자력연구원,한국원자력연구원,56947000,5695,0.57,2026-02-25 09:58:07,제한경쟁,정보통신공사,재량계약,대전광역시,김도경,042-866-6101
R26DD20666797,2026년 상반기 소나무재선충병 방제사업(홍천-3),산림청 북부지방산림청 홍천국유림관리소,산림청,130489000,13049,1.3,2026-02-25 09:58:04,지명경쟁,기타,재량계약,강원특별자치도,권창호,033-439-5520
R26DD20666443,신평용봉리용덕소하천정비공사,경상북도 의성군,경상북도,711050000,71105,7.11,2026-02-25 01:31:00,제한경쟁,토목공사,일반경쟁,경상북도,김병우,054-830-6592
R26DD20666392,2026년 동탄1 반석산권역 공원 내 잔디관리공사,경기도 화성시 공원녹지사업소,경기도,349499000,34950,3.49,2026-02-24 21:11:37,제한경쟁,기타,일반경쟁,경기도,김상욱,031-5189-6962
R26DD20666975,2026년 제1차 숲가꾸기(솎아베기)사업,산림청 북부지방산림청 춘천국유림관리소,산림청,233066000,23307,2.33,2026-02-25 11:08:30,지명경쟁,기타,일반경쟁,강원특별자치도,장현택,033-240-9951
R26DD20666969,2026년 상반기 소나무재선충병 방제사업(제1차),산림청 북부지방산림청 춘천국유림관리소,산림청,129255000,12926,1.29,2026-02-25 11:06:55,지명경쟁,기타,재량계약,강원특별자치도,김민수,033-240-9930
R26DD20666957,"2026년 상반기 소나무재선충병 예방나무주사 방제사업(광덕, 북동)",산림청 동부지방산림청 정선국유림관리소,산림청,280310000,28031,2.8,2026-02-25 10:58:49,지명경쟁,기타,일반경쟁,강원특별자치도,최준식,033-560-5535
R26DD20666956,몽촌토성 발굴현장 내 위험수목 정비공사,한성백제박물관,서울특별시,7570000,757,0.08,2026-02-25 10:58:26,수의계약,조경공사,소액수의,서울특별시,이지혜,02-2152-5842
R26DD20666950,남지도시계획도로 중로1-6호(남지고등학교 옆) 가각정비공사,경상남도 창녕군,경상남도,64200000,6420,0.64,2026-02-25 10:56:15,수의계약,토목공사,재량계약,경상남도,이문희,055-530-1883
R26DD20666789,장흥 연산1구지구 흙수로 구조물화사업,전라남도 장흥군,전라남도,58660000,5866,0.59,2026-02-25 09:55:11,수의계약,기타,재량계약,전라남도,임재연,061-860-6154
R26DD20666653,기지제 수변공원 공연장 정비사업,전북특별자치도 전주시 덕진구,전북특별자치도,367005000,36700,3.67,2026-02-25 09:27:17,제한경쟁,기타,일반경쟁,전북특별자치도,진소라,063-270-6563
R26DD20666611,2026년 상반기 소나무재선충병 방제사업(원주),산림청 북부지방산림청 홍천국유림관리소,산림청,48099000,4810,0.48,2026-02-25 09:13:10,지명경쟁,기타,소액수의,강원특별자치도,권창오,033-439-5520
R26DD20666575,세내교 보수보강공사,전북특별자치도 전주시 완산구,전북특별자치도,172849000,17285,1.73,2026-02-25 08:58:23,수의계약,기타,재량계약,전북특별자치도,배종휘,063-220-5487
R26DD20666551,2026년 상반기 소나무재선충병 방제사업(횡성),산림청 북부지방산림청 홍천국유림관리소,산림청,71131000,7113,0.71,2026-02-25 08:41:43,지명경쟁,기타,재량계약,강원특별자치도,김소연,033-439-5515
R26DD20667321,2026년 미추홀구 1지역 블록정비공사(연간계약),인천광역시 상수도사업본부,인천광역시,579621000,57962,5.8,2026-02-25 14:14:49,제한경쟁,기타,일반경쟁,인천광역시,한대동,032-720-2093
R26DD20667316,2026년 미추홀구 2지역 블록정비공사(연간계약),인천광역시 상수도사업본부,인천광역시,500320000,50032,5.0,2026-02-25 14:13:29,제한경쟁,기타,일반경쟁,인천광역시,한대동,032-720-2093
R26DD20667309,호계면 우로리(252-1)  소교량 설치공사 ,경상북도 문경시 호계면,경상북도,92030000,9203,0.92,2026-02-25 14:12:20,수의계약,토목공사,재량계약,경상북도,변미정,054-550-8646
R26DD20667304,2026년 강화군 블록정비공사(연간단가),인천광역시 상수도사업본부,인천광역시,199991000,19999,2.0,2026-02-25 14:10:32,수의계약,기타,재량계약,인천광역시,한대동,032-720-2093
R26DD20667301,2026년 영종1지역 급수공사(연간계약),인천광역시 상수도사업본부,인천광역시,354222000,35422,3.54,2026-02-25 14:08:01,제한경쟁,기타,일반경쟁,인천광역시,한대동,032-720-2093
R26DD20666912,길곡면 노후 보안등 보수공사,경상남도 창녕군,경상남도,63179900,6318,0.63,2026-02-25 10:29:28,수의계약,기타,재량계약,경상남도,김대희,055-530-1784
R26DD20666904,화정로260번길 일원 외 4개소 도로정비공사,광주광역시 남구,광주광역시,78230000,7823,0.78,2026-02-25 10:26:11,수의계약,토목공사,재량계약,광주광역시,박장훈,062-607-4023
R26DD20666843,국도1호선 무안 청계지구 등 12개소 포장도 보수공사,국토교통부 익산지방국토관리청 광주국토관리사무소,국토교통부,1183000000,118300,11.83,2026-02-25 10:05:17,제한경쟁,토목공사,일반경쟁,전라남도,석지언,062-970-6313
R26DD20666709,장산 대리지구 대구획 경지정리사업,전라남도 신안군,전라남도,246214000,24621,2.46,2026-02-25 09:47:22,수의계약,기타,일반경쟁,전라남도,정충호,061-240-8475
R26DD20666238,국도5호선 영주 이산 운문지구 등 6개소 포장도 보수공사,국토교통부 부산지방국토관리청 영주국토관리사무소,국토교통부,577070000,57707,5.77,2026-02-24 18:36:27,제한경쟁,토목공사,일반경쟁,경상북도,김병국,054-630-0054
R26DD20666232,옥성면 초곡리 423번지 일원 농로 확장공사,경상북도 구미시,경상북도,93140000,9314,0.93,2026-02-24 18:28:08,수의계약,기타,재량계약,경상북도,김재현,054-480-5733
R26DD20666212,옥성면 산촌리 마을안길 정비공사 ,경상북도 구미시,경상북도,42700000,4270,0.43,2026-02-24 18:11:48,수의계약,기타,소액수의,경상북도,김재현,054-480-5733
R26DD20666122,거진고 체육관 보수공사,강원특별자치도교육청 강원특별자치도고성교육지원청,강원특별자치도교육청,232161000,23216,2.32,2026-02-24 17:35:01,수의계약,기타,일반경쟁,강원특별자치도,이현정,033-680-6083
R26DD20666120,신풍면 조평리(267-2) 수해복구공사,충청남도 공주시,충청남도,96400000,9640,0.96,2026-02-24 17:33:56,수의계약,기타,재량계약,충청남도,이상원,041-840-7612
R26DD20667073,광역권역별 친환경 농업도시 충전 인프라 조성사업(1권역)구축공사,채비(주),,144057577,14406,1.44,2026-02-25 12:09:10,일반경쟁,기타,재량계약,경기도,강동협,***********
R26DD20666393,달전리 배수로 및 도로 정비공사,세종특별자치시,세종특별자치시,115840000,11584,1.16,2026-02-24 21:11:39,수의계약,토목공사,재량계약,,박세윤,044-300-5233
R26DD20666386,부용리 도로 및 배수로 정비,세종특별자치시,세종특별자치시,115580000,11558,1.16,2026-02-24 21:07:43,수의계약,토목공사,재량계약,,박세윤,044-300-5233
R26DD20666384,2026 대술면 이티리 세천정비공사(수해복구),충청남도 예산군,충청남도,50557000,5056,0.51,2026-02-24 21:00:24,수의계약,기타,재량계약,충청남도,김지훈,041-339-7687
R26DD20666378,장동면 조양1구 용수로 정비사업,전라남도 장흥군,전라남도,44430000,4443,0.44,2026-02-24 20:52:13,수의계약,기타,소액수의,전라남도,임재연,061-860-6154
R26DD20666341,범서 구영 중촌마을 구거정비공사 ,울산광역시 울주군,울산광역시,64750000,6475,0.65,2026-02-24 20:07:58,수의계약,기타,재량계약,울산광역시,박진형,052-204-1552
R26DD20666636,2026년 안산읍성 및 관아지 잔디관리공사,경기도 안산시,경기도,62380000,6238,0.62,2026-02-25 09:22:33,수의계약,기타,재량계약,경기도,심민석,031-481-3437
R26DD20666599,2026년 하수시설 정비공사(단가계약),부산광역시 사하구,부산광역시,272980000,27298,2.73,2026-02-25 09:09:48,제한경쟁,기타,일반경쟁,부산광역시,조은비,051-220-4146
R26DD20666425,장흥 평장지구 흙수로 구조물화사업,전라남도 장흥군,전라남도,41800000,4180,0.42,2026-02-24 23:11:30,수의계약,기타,소액수의,전라남도,임재연,061-860-6154
R26DD20665845,2026년 보도유지보수공사(연간단가),서울특별시 중구,서울특별시,1404700000,140470,14.05,2026-02-24 16:01:35,제한경쟁,기타,일반경쟁,서울특별시,전종성,02-3396-6092
R26DD20665837,지반침하우려지역 및 30년 도래 노후·불량 하수관로 정비공사,서울특별시 중구,서울특별시,4148822000,414882,41.49,2026-02-24 15:58:39,일반경쟁,기타,일반경쟁,서울특별시,황상규,02-3396-6132
R26DD20665826,소각로 내화물 보수공사,대구공공시설관리공단 성서사업처,대구광역시,152900000,15290,1.53,2026-02-24 15:55:03,일반경쟁,기타,재량계약,대구광역시,이성수,053-605-8403
R26DD20667010,사랑의집 에덴 간이스프링쿨러 설치 소방공사,사랑의집 에덴,사랑의집 에덴,33600000,3360,0.34,2026-02-25 11:23:02,수의계약,소방공사,소액수의,충청남도,김동원,041-531-8696
R26DD20666986,십리대숲 관수 및 화재예방 겸용시설 설치공사(토목),울산광역시,울산광역시,268374000,26837,2.68,2026-02-25 11:13:59,제한경쟁,토목공사,일반경쟁,울산광역시,김차현,052-229-7572
R26DD20666383,2026 고덕면 호음1리 마을안길 및 세천 정비공사(수해복구),충청남도 예산군,충청남도,128882000,12888,1.29,2026-02-24 20:59:51,수의계약,기타,재량계약,충청남도,김지훈,041-339-7687
R26DD20666371,2025년 죽곡천(지방하천) 재해복구사업,충청남도 예산군,충청남도,283930000,28393,2.84,2026-02-24 20:42:04,수의계약,토목공사,일반경쟁,충청남도,김희수,041-339-7784
R26DD20666268,청도읍내야지천재해복구사업,경상북도 청도군,경상북도,259400000,25940,2.59,2026-02-24 19:04:17,제한경쟁,기타,일반경쟁,경상북도,전승목,054-370-2332
R26DD20666252,내남 용장1리 신평들 용배수로 정비공사,경상북도 경주시,경상북도,92310000,9231,0.92,2026-02-24 18:43:51,수의계약,기타,재량계약,경상북도,김도정,054-779-6413
R26DD20666242,국도31호선 봉화 소천 고선지구 등 6개소 포장도 보수공사,국토교통부 부산지방국토관리청 영주국토관리사무소,국토교통부,387280000,38728,3.87,2026-02-24 18:39:12,제한경쟁,토목공사,일반경쟁,경상북도,김병국,054-630-0054
R26DD20666197,2026년 논산국토 관내 풍수해 대비 도로시설물 긴급보수공사,국토교통부 대전지방국토관리청 논산국토관리사무소,국토교통부,2029000000,202900,20.29,2026-02-24 18:06:34,제한경쟁,토목공사,일반경쟁,충청남도,김정미,041-730-5813
R26DD20666107,효령면 불로리 새보들 용배수로 정비공사,대구광역시 군위군,대구광역시,199000000,19900,1.99,2026-02-24 17:30:23,수의계약,기타,재량계약,대구광역시,장용진,054-380-6372
R26DD20666105,거제시 소각시설 소각로 및 폐열보일러 보수공사,거제해양관광개발공사,경상남도,614037000,61404,6.14,2026-02-24 17:29:52,제한경쟁,기타,일반경쟁,경상남도,김태회,055-639-8263
R26DD20666103,2026년 노면표시 정비 공사(연간단가),서울특별시 마포구,서울특별시,149649790,14965,1.5,2026-02-24 17:26:33,제한경쟁,기타,재량계약,서울특별시,김태성,02-3153-9644
R26DD20666069,토진리 504-4번지 일원 배수로 정비공사,경기도 평택시,경기도,117100000,11710,1.17,2026-02-24 17:12:10,수의계약,기타,재량계약,경기도,김민규,031-8024-3661
